8/6Q1/5n1p/4kP2/1q5P/p3PK2/1p6/3R4 w - - 1 50
8/7p/1p1nkp2/p2p1ppB/P2P3P/3NP1P1/1P1n1P2/5K2 w - - 33 50
8/8/2b1k3/8/2PK2pP/6B1/8/8 w - - 3 44
8/p2r1pkp/1p4p1/4b3/R7/P3B1P1/1P3PKP/8 w - - 6 29
8/1pQnkpp1/p3p2p/7r/1P2q3/2P2N1P/P5P1/5R1K w - - 9 35
8/P4p2/3Kp3/3b3p/1R6/5kP1/r4B2/8 w - - 10 54
8/p4p1p/3n4/1p2kp2/1P6/P2K4/6PP/3B4 w - - 0 33
8/4R3/6p1/6kp/2p5/5K2/6PP/5r2 w - - 3 52
8/5pp1/4b2p/3k4/1p6/3BP1P1/1K3P1P/8 w - - 8 40
8/6p1/5pk1/1p6/1P2P2P/2R1QKPq/8/3r4 w - - 5 64
8/5p2/3RPkp1/1P5p/1r1NbP1P/6K1/6P1/8 w - - 1 62
8/1r2bkp1/5p1p/R1p3n1/8/1P1RPP2/1P4PP/6K1 w - - 3 32
8/8/3k1p2/1p2p2p/p3Pr2/P1P1K3/1P4RP/8 w - - 8 47
8/8/5k2/1B4r1/P2r3p/7P/2R2P1K/8 w - - 0 72
8/2P1n2p/bp6/2b5/5kB1/1Pp3NP/PK1R1P2/4r3 w - - 0 45
8/3b1p1k/3p2p1/p1p1q1Pp/4P2P/5P2/P4K2/2Q4R w - - 12 42
8/1r1k2p1/r4p1p/p1np4/P5P1/1P3R1P/6PK/1R2B3 w - - 0 40
8/6Bk/p1r3pP/5bR1/P1p4K/1r1nPP2/4B3/3R4 w - - 2 38
8/8/8/6K1/5QP1/3b3q/6k1/8 w - - 0 87
8/5pk1/1p2b1p1/2rpP2p/B2Q3P/P1R1K1P1/1P3P2/5q2 w - - 1 37
8/2Rb4/5k2/2Brp2p/1P3p1P/4PP2/6K1/8 w - - 0 49
8/5pk1/6rp/2p5/2Pb3K/8/8/7Q w - - 10 52
8/4b3/4p1k1/2P2p2/8/7p/1P4n1/1K1B2B1 w - - 0 73
8/p4pk1/4p1pq/1B6/1P1b2P1/PK3P2/4Q3/8 w - - 8 38
8/7p/5kn1/2N2p2/5P2/6PP/3r4/R5K1 w - - 3 49
8/pk2rp2/1ppr3p/8/1P3RP1/P4K2/4P2P/2R5 w - - 1 30
8/6b1/8/p4p2/P4k1p/6pP/4K1B1/8 w - - 32 127
8/8/1R6/4b1N1/8/4k2P/2r5/7K w - - 7 60
8/r7/1p4kp/pBp1Bp2/P4P1p/1P5K/8/8 w - - 21 45
8/3n4/1prqp1kp/p2b1pp1/P2P4/3NP1P1/1Q3P1P/2RB2K1 w - - 6 32
8/4b3/4PkPp/R7/5p2/5P2/1PB3r1/1K6 w - - 0 47
8/R2rbkpp/1Bb1pp2/8/1nN5/1P4P1/4BP1P/5K2 w - - 5 31
8/1p1r4/r1p1p1kp/4p1pn/P1R1P3/2P1BPPP/2P2K2/1R6 w - - 12 32
8/1b3k2/p3p3/1p2p1p1/4P2p/P1NP1PP1/1PK3Bn/8 w - - 0 30
8/pp4rk/7p/r5p1/P1RR1P2/2P1Pb2/5K1P/8 w - - 0 30
8/4B3/8/1b2pkp1/p6p/1P2KP2/P5P1/8 w - - 8 47
8/p1R5/P1B2ppk/5p1p/2r2P1P/8/4K3/8 w - - 7 62
8/4kp2/2q1pnp1/2p3Qp/2B4P/2P3P1/5P2/6K1 w - - 5 44
8/1B3pk1/6p1/5b1p/5P1P/3r4/5K2/7R w - - 32 84
8/r3p2p/5k2/1ppPRp2/1P6/2r3P1/5P1P/4R2K w - - 0 38
8/pB2kp1p/1p2br2/4r2p/1PPR4/P4p1P/1K3RP1/8 w - - 0 40
8/R4p2/6kp/p7/2p1Pr2/2P5/5rP1/3R2K1 w - - 3 47
8/3r1pkp/1p2b1p1/3BP3/1P4PP/5Q2/3K4/8 w - - 1 51
8/4k3/5r2/2r4p/1p3KP1/1P3N1P/2P2R2/8 w - - 1 58
8/5p2/2k1bKp1/6P1/p1p1P1r1/4R3/1P1B4/8 w - - 56 63
8/8/5p2/5kp1/1R6/6P1/7r/5K2 w - - 24 71
8/5rkp/1R1r1b2/1P3p2/p4P2/2P3P1/1P4KP/8 w - - 0 39
8/1p2p3/5kp1/3P1p2/3NP2r/3B1P2/4KPqp/4R2R w - - 2 51
8/6k1/4p1p1/p3pp2/P3P3/b2B2KP/2Pr1P2/5R2 w - - 0 44
8/3N2n1/4k2B/7p/8/7K/8/8 w - - 1 68
8/1p3k2/p3p3/2Pn4/2qB1p2/P2R1PrP/1P2Q2K/8 w - - 3 36
8/r2k2p1/5pp1/pR2p3/P1R1P2P/5P2/3r2PK/8 w - - 7 33
8/2rnk1pp/1b1Rp3/pp2p3/5N2/P1B3P1/1P3P1P/6K1 w - - 0 35
8/1N6/5k1p/2p5/7r/2K5/8/8 w - - 0 54
8/p4k2/1p2prp1/1q1pR2p/2r2P1P/P1P3P1/1P2RQ1K/8 w - - 16 47
8/PR1B4/3k4/3p3p/4np1K/8/r7/5N2 w - - 14 64
8/1R6/4k3/1P6/P7/3K3r/7b/8 w - - 2 50
8/5pp1/4p1k1/b2b3p/2BP4/1p1KBP1P/1P4P1/8 w - - 2 47
8/1n2b3/4k3/p1p2ppp/2P5/1P1N2P1/P4PK1/2B5 w - - 0 34
8/1br3k1/p4rpp/P1pp4/4p2P/1P2P1PB/3R1P2/2R3K1 w - - 9 49
8/2R5/5pk1/6p1/p7/P1R2P2/3q4/5K2 w - - 8 66
8/6k1/4r3/4rp2/7P/6PK/8/5Q2 w - - 26 69
8/1q1b1kp1/7p/p3Qn2/8/2R3P1/1P5P/6K1 w - - 2 50
8/3bk3/1pp2ppb/7p/Pp1P4/1B3PNP/2P2KP1/8 w - - 0 36
8/p4Pk1/4p2p/4N1p1/6P1/2p1nB1b/P1K4P/8 w - - 1 43
8/p2b2pp/1p3p2/4pPk1/P1P1P3/7P/6P1/3B2K1 w - - 1 34
8/5p1k/p3rp1p/P1p3rP/1p2P1P1/1P1PN1K1/2P2R2/8 w - - 23 59
8/p4pk1/5p2/1Q5p/1P5P/P4P2/1q4K1/8 w - - 1 41
8/2k2p2/1b3p1p/8/P5K1/2r2PP1/3p3P/3B1R2 w - - 4 44
8/1p1b1pkp/p2b2p1/3P4/2R5/4rN2/R5PP/5BK1 w - - 2 32
8/2k5/1r6/p1p1PKp1/2P2n1p/PP1R4/5N2/8 w - - 7 55
8/p1k4p/1pn1b1r1/8/2P1PRp1/P1B3P1/2K1B3/8 w - - 1 41
8/5k2/8/7r/p1p3RP/P7/1PK5/8 w - - 0 36
8/p7/4Q3/p2pN3/8/1k2q3/8/6K1 w - - 7 68
8/p7/4k3/1r1p1p2/3RnP2/1B2PK1P/P7/8 w - - 0 50
8/p3pkr1/8/P1R5/7K/4r3/1P6/2R5 w - - 4 52
8/2pk4/b1p1pQ2/p4p2/PbPP2p1/7r/3NKP2/8 w - - 7 32
8/4B3/8/q7/2p1Bp2/1k5P/1b3PP1/1R4K1 w - - 10 58
8/6pp/5p2/1R3P2/p2k4/6P1/1PK2r1P/8 w - - 1 45
8/5pbk/2Q3bp/8/r6p/6P1/1n3P2/4R1K1 w - - 0 35
8/8/p1k5/1p2P2p/2pKP2P/P7/6b1/4B3 w - - 12 56
8/5pk1/1p1b1npp/p7/3PR2Q/2rq4/PP3PPP/3R2K1 w - - 0 31
8/p4k1p/2b3p1/4p3/2p1P3/B2n3P/4N1PK/8 w - - 2 44
8/5p1p/R1b1k1p1/8/8/4P2P/PPr2PP1/6K1 w - - 4 31
8/8/6kP/5p2/5B2/1K2P3/6b1/8 w - - 40 83
8/1k1r1p1r/3n3p/pp3p1Q/1q1Pp2P/1P2P3/1K2BPP1/R1R5 w - - 0 28
8/1pr3p1/p2k1p2/1P1P2p1/P1pR4/2P3P1/4KP1P/8 w - - 0 38
8/1p3rpk/p1p4p/3n1r2/1P1PRP1R/1P1K1P2/3B4/8 w - - 12 73
8/B2bPk1p/3P1pp1/p3p3/2P3P1/5P1P/1r3K2/2R5 w - - 1 36
8/pp3k1p/1n6/4Qp2/5P2/7P/PP3qr1/2K4R w - - 0 30
8/3b4/r2P1p2/2pRp3/2PbP2k/5P2/2N1N3/7K w - - 8 60
8/P4k2/1B4p1/1n1q1p1p/2p4P/N1P5/1P4b1/K5Q1 w - - 6 54
8/1p3kp1/p4p1p/3P4/1r6/5B1P/1P4P1/2B3K1 w - - 1 34
8/2q2p1k/6pp/8/p2Q4/P6P/1P4PK/8 w - - 5 39
8/k1q1nrrp/1p1p4/p1pP1p2/2P2P2/PQ1B2BP/5P2/1R5K w - - 3 40
8/3kpp2/2pp2nR/1r6/p3P1P1/2PKB1b1/PP4P1/3N4 w - - 13 40
8/2b2k2/2p5/p4p2/3nb3/3rB2P/1P2RKP1/R7 w - - 0 36
8/1Q2b1k1/4P3/3B2q1/8/2P3p1/KP6/8 w - - 0 61
8/2p5/3b1k1p/R2Pppp1/8/1KP2P2/1BB2Pn1/5r2 w - - 5 43
8/2pk1p2/6p1/r2PP2p/7P/6P1/2R1KP2/8 w - - 5 53
8/5pkp/B3p3/4N3/3r1r2/1pR5/1Pn4P/3R3K w - - 19 48
8/8/8/1p6/pB6/P4k1K/8/8 w - - 9 82
8/P5bP/1n6/5k2/4p3/1N2K3/8/8 w - - 5 54
8/7R/2b2p2/5kp1/3b3P/6P1/5P2/6K1 w - - 1 48
8/5k2/1b1p4/1p1PpK2/p6r/P1P5/1P1B2R1/8 w - - 6 53
8/1p6/4b3/P6k/1PPb3P/K7/3B3P/8 w - - 1 61
8/7p/6pk/5p2/r2bb3/6P1/4RP1P/4RBK1 w - - 1 35
8/K4p2/P1k1p1p1/6P1/3P3P/P2b2B1/8/8 w - - 3 71
8/5pk1/6p1/p3b1P1/4N1q1/1P6/KPQ5/8 w - - 6 61
8/5p2/4pBk1/2r1P1p1/p3PnP1/P1P1R2p/3K3P/8 w - - 30 60
8/1p1q1p1k/p1p2bp1/P7/1Q1P4/2B2PPp/1P1K3P/8 w - - 10 37
8/5pkp/1b3p2/5P2/2P2PP1/5K2/8/3B4 w - - 1 68
8/6pk/1P3p1p/5n1P/1q1pN3/5P2/2P3P1/5QK1 w - - 7 58
8/3Q4/6k1/p7/P5p1/8/4q3/2K5 w - - 0 64
8/5p2/6p1/5k2/5P2/6Pp/2r4P/1R5K w - - 37 79
8/8/6pk/1R6/5P2/6K1/6P1/5r2 w - - 3 52
8/1p1r2k1/1R3p2/P2p4/3P1P1p/1P3N1b/3K4/8 w - - 0 59
8/p6p/1pknn1p1/5p1P/2P1pP2/B3K1P1/P3B3/8 w - - 1 47
8/5B2/8/2p1b3/1p6/1P2k1p1/6K1/8 w - - 34 72
8/p1k2ppp/2p2nb1/8/1r2P3/1PN3P1/P4PB1/4K2R w K - 1 22
8/7p/8/8/2kq2P1/1p1n2RK/3Q3P/8 w - - 4 61
8/1B2kp1r/1p5p/8/P1P1P1p1/1P6/3r2P1/R5K1 w - - 0 33
8/3B4/1p3k2/5P2/1PP5/p5K1/P7/7r w - - 2 47
8/3RRpk1/7p/6p1/n4rP1/7P/3NP2K/3r4 w - - 3 49
8/p6k/8/4BpR1/5p2/1r5K/8/4b3 w - - 4 50
8/7R/1k1b4/1r1B3p/p4p1P/8/K5P1/8 w - - 2 55
8/3R4/5kp1/8/r7/7P/5r2/1K6 w - - 0 47
8/p7/P4Rp1/2k2b1p/5PpP/8/6K1/8 w - - 26 62
8/p5p1/1p1kP3/1R1p4/2p2P2/2P3P1/r7/3K4 w - - 2 29
8/5q1k/6p1/7p/4Q2P/6P1/5P1K/8 w - - 0 43
8/1b1nbpk1/1p2p1p1/3pP1P1/P2B1P1r/8/1P1K4/RB1N4 w - - 1 33
8/6R1/4k3/3p4/3P3P/8/2rr4/5R1K w - - 11 67
8/1pq4k/2p1n1pb/5p1p/1Pb2P2/4BB1P/P2QN1P1/6K1 w - - 9 39
8/1p3pkp/1Pr3p1/r1Bb4/3Pp3/4P1P1/5P1P/R5K1 w - - 0 29
8/p2NNkp1/1p6/5p1p/8/1PP2Pb1/r7/3R2K1 w - - 2 31
8/1r2k2p/1bR1pr2/3p4/7p/pP1N3P/P3RP2/7K w - - 8 49
8/8/6p1/1p1b3p/pBk4P/P1P5/6PK/8 w - - 9 51
8/1R4pk/5p2/1p1r4/1P6/P1Q4P/1KP2q2/8 w - - 1 52
8/5pkp/6p1/ppNn4/8/1P6/P4PPP/5K2 w - - 0 31
8/6k1/6p1/p2R1p1p/1b6/2r2PP1/P3R1KP/8 w - - 0 36
8/2p2kpp/p3b3/4p3/1Rp1p3/3r4/P4PPP/2R3K1 w - - 1 24
8/4bkp1/7p/2r2P2/1p1p4/7P/PP3P2/1R2R1K1 w - - 2 37
8/1p4B1/p3k2p/3np3/1P6/P1p2RP1/2P2PKP/r7 w - - 1 33
8/B7/n3p1k1/3b4/1p6/P5P1/1P6/2R3K1 w - - 0 32
8/2p1r2p/2R2p2/5kp1/8/3N4/1PP2PPP/6K1 w - - 3 29
8/3n1kp1/1r2p2p/1R6/1pBP4/1P1K4/5PPP/8 w - - 11 34
8/ppp1kp2/8/1P1pP3/3P1nP1/2P2P2/3N1K2/8 w - - 12 37
8/pp3pk1/7p/8/1PP1R3/6P1/6P1/3r2K1 w - - 3 37
8/7p/2pkp3/8/7R/7B/8/7K w - - 2 55
8/1p4p1/2n5/kp2KP1p/3P4/1P1N3P/6P1/8 w - - 3 47
8/5kp1/4p1pp/8/p7/P1R1P3/5PP1/2nrNK2 w - - 1 34
8/5R2/5pk1/8/2B1P2P/5K2/6P1/2n1r3 w - - 7 73
8/2b3pp/8/6k1/p1N3P1/7P/PP4K1/8 w - - 1 40
8/pp3p1B/3bbk2/2rp1p2/5P2/2N1P1RP/PP6/1K6 w - - 3 28
8/1k4p1/7p/6rP/8/5K2/8/7R w - - 90 97
8/6pk/1p1R4/3p4/1P5P/2r3P1/5K2/8 w - - 0 43
8/1r4k1/8/8/4B3/K4P2/7p/8 w - - 0 52
8/8/8/7p/2r5/6R1/5P1k/5K2 w - - 0 55
8/R4p1p/8/4Pkp1/1p6/7P/P3r1PK/8 w - - 0 40
8/1R3pp1/p3k2p/8/P4P2/r4P2/4K3/8 w - - 7 52
8/1p6/4bBk1/6P1/8/8/pK6/8 w - - 31 93
8/2p1Qrkp/1n4p1/p1p5/2P5/PPq5/6PP/1K3BR1 w - - 2 40
8/6kp/2p2np1/r1NbNp2/P7/5PP1/5K1P/4R3 w - - 5 41
8/8/5p1k/3B2pP/6P1/5PK1/3r4/8 w - - 5 58
8/7p/6b1/2pk2P1/p1p2K2/P1PpBP2/1P1R4/1r6 w - - 66 94
8/2p1R1pk/1b5p/q1pP1pr1/2P4N/8/7P/1Q5K w - - 0 40
8/2Bb3p/p5p1/1p3PK1/6P1/7k/1P6/8 w - - 0 41
8/b4rkp/4p1q1/4Pp2/6p1/6P1/3Q2BP/5R1K w - - 2 44
8/1p4p1/p1nk3p/3p1B1P/3p1PP1/PP2r3/2P2K2/3R4 w - - 9 35
8/p2r3p/5pp1/1nBk4/1PNb4/5P2/P4P1P/4RK2 w - - 3 41
8/rp2n1k1/1qp1b1pp/p1p1Pr2/8/1PN1P1P1/1P1R2BP/3Q1RK1 w - - 0 34
8/3Q2pk/5p1n/8/5K2/5N1R/8/1q6 w - - 36 72
8/p3kp1p/8/1P4PP/P2RN3/4P3/r1r2PK1/8 w - - 1 41
8/Pk5p/1B4p1/8/1r6/7P/8/7K w - - 1 39
8/5k2/8/r5p1/6R1/p1r3PP/R4PK1/8 w - - 8 53
8/1r3R2/2k3p1/6Bp/4p3/5bK1/5P2/8 w - - 0 50
8/b6p/4K1k1/5p2/5P2/7P/3B4/8 w - - 11 42
8/3r1pkp/3r2p1/6P1/8/Q6P/5PK1/8 w - - 13 46
8/N6p/8/5kp1/3B4/5K1P/7r/8 w - - 8 46
8/1p1kr2p/p5p1/2P1p1P1/1P1nR2P/8/6K1/5R2 w - - 3 47
8/8/4k1p1/p4p2/P2P1b1P/1P6/2N1K3/8 w - - 0 60
8/1q3p1k/1p2pprp/p1b5/P5NQ/2P5/1P3PPP/4R1K1 w - - 6 27
8/r6p/4p3/3bP1P1/4pBkP/5rP1/4R3/2R3K1 w - - 3 51
8/3rp1qk/1p1r2p1/pPpP1p1p/2P2Q1P/1Pb2BP1/4RPK1/3R4 w - - 58 65
8/6k1/2p2p1p/1p3P1P/1P1P1BP1/P6K/8/7b w - - 47 88
8/p2r1k1p/1p3Bp1/8/2R2P2/8/P1P2PnP/2K5 w - - 3 36
8/1R2bk2/3p1p1p/r4Pp1/3KP1P1/8/1BP4P/8 w - - 0 39
8/1qp4k/3p2rp/3Ppb2/2N1Np1b/1P3Q1P/5PP1/R5K1 w - - 15 45
8/p1r1pk2/B2p1bp1/3Pn2p/1P1pP3/7P/1P1B2P1/R5K1 w - - 3 29
8/1N2r1k1/P4pbp/3p2p1/1P1R1p1P/8/1K1R2P1/4r3 w - - 1 36
8/6k1/1pQ4p/2p5/Pq6/4P1P1/5PK1/8 w - - 5 45
8/1p3r2/8/6pk/3N1p2/2B2K2/PP6/8 w - - 5 51
8/8/1R2pb2/3rk1p1/1P4P1/4BK2/5P2/8 w - - 3 79
8/5k2/5p2/5P2/2r4p/5K2/8/6R1 w - - 8 67
8/1k6/8/1p1NK3/7r/8/3R4/8 w - - 6 63
8/4k3/4p3/p3P3/n1BK4/4P3/8/8 w - - 0 49
8/pp2kp1p/3p3R/2pPp3/7P/P1NK2r1/1PP5/8 w - - 7 33
8/r1n2R2/2k2p1p/5Np1/8/4P3/P7/1K6 w - - 0 55
8/pR6/2N3kp/3p2p1/r7/7P/1P3PP1/1b4K1 w - - 0 33
8/1p5p/2b3p1/3k2P1/pR5P/P1K1B3/1P3P2/7r w - - 33 56
8/6k1/p4Rbp/Pp6/7B/2P5/3r1KPP/8 w - - 3 35
8/7k/1N1p2p1/4np1p/3p4/3P2P1/2r1PP1P/1R3K2 w - - 1 41
8/4pk2/p2p4/3P3K/P4r2/1P4R1/2r5/3R4 w - - 2 51
8/1p3p2/p1p4p/P1P1k3/1P2P3/5K2/7P/8 w - - 5 44
8/6R1/4k3/4p2p/1p1b3P/6P1/r2NKP2/8 w - - 1 42
8/5p2/pBkP2p1/P3PbP1/4K3/8/8/8 w - - 15 75
8/8/1R2bk2/6p1/5p2/5P2/5K2/8 w - - 1 59
8/4k3/2p3pp/1p2Pb2/p1pP3P/P1P2PK1/2N5/8 w - - 4 47
8/4R3/4N2k/P3P3/6p1/2r2b2/5P1K/8 w - - 0 62
8/2b5/2P3p1/7p/3K4/2R2P2/4Bk2/7r w - - 3 55
8/8/pB1k4/8/p2KP1p1/5bP1/1P6/8 w - - 37 79
8/1pq2rkp/2p1Qpp1/p1Pp2P1/P2P1P1P/5K2/4R3/8 w - - 5 40
8/2r4p/5k2/2p4R/2r3p1/4P1P1/3RKP2/8 w - - 4 47
8/r1N2kpp/1p3p2/8/1P2P2P/2P3K1/6P1/8 w - - 3 34
8/5Kpp/1B6/Pk5b/8/6P1/8/8 w - - 0 51
8/3k4/1r1b2b1/8/1P1R3P/4R3/5K2/8 w - - 11 64
8/kppR4/p5p1/4b3/P2K4/1PN2P1r/2P3R1/4r3 w - - 1 41
8/R4pk1/4r1p1/1B5p/5P2/6K1/6P1/8 w - - 12 50
8/6kp/4p1p1/4Pp2/3P1P2/2p1n1P1/2B4P/3K4 w - - 1 41
8/7k/2pB1p2/p6p/1p1RP2n/1P5b/P1P1KP1P/6rB w - - 7 36
8/3rbk2/R3b3/3p1p2/2pBp2p/6PB/1P2PP2/4K3 w - - 0 38
8/6k1/4p3/p1r4p/8/5K2/R7/8 w - - 38 74
8/2p2kp1/1p1n1pNp/p4P2/2b5/5RK1/P5P1/2B5 w - - 3 54
8/2Bp1kpp/2pP4/P7/2b5/2Nn1P2/6PP/6K1 w - - 1 39
8/6p1/4p1k1/4P2p/1q1p3P/5RP1/4R3/4K3 w - - 4 66
8/4k1pp/p3pp2/8/nP2N3/P4P2/6PP/3nB1K1 w - - 4 36
8/5rk1/4p1p1/1R6/8/3P3P/P1P2b2/4K3 w - - 0 33
8/2p2p1p/p1Nb3R/2p3k1/P1P2p2/1P3P2/1r3PK1/8 w - - 0 34
8/ppp1k3/3n3p/1P1B1pp1/4pP2/4P3/PP1K2PP/8 w - - 0 29
8/p1B2k2/2p3b1/1pPp3p/1P4P1/P4P2/5K1P/8 w - - 1 38
8/R7/8/P1rb4/3k4/8/1K6/8 w - - 17 63
8/1R2b1p1/2p1k3/p7/5p2/2P5/PP3P1P/2r1BK2 w - - 1 29
8/4n3/8/5k2/6pp/4K3/5P2/5N2 w - - 4 61
8/2r2q1k/5pp1/3pp2p/2p4P/6RP/3N1P2/2Q3K1 w - - 6 51
8/4k3/5p2/3KpBp1/P3P2p/2b2P1P/6P1/8 w - - 21 69
8/1ppkbp2/p3n3/4Bb2/6Np/1P5P/P1P2P2/2K1R3 w - - 1 27
8/3b1p1p/6p1/2P3P1/p5kP/1p2K1P1/1B6/8 w - - 43 84
8/p6p/1k4p1/1p6/2q4P/Q5P1/5P2/6K1 w - - 4 46
8/8/6pk/1p3r2/2P2n1p/1B1p3P/1P4PK/3R4 w - - 1 52
8/8/1kb3p1/1p1p1p2/pP1P1P1p/P3K2P/4BP2/8 w - - 0 46
8/p3k3/8/7R/1p1r3P/8/P4P2/5K2 w - - 0 47
8/8/4R3/7p/r2k1p2/7P/6P1/6K1 w - - 2 65
8/1q2bpk1/4p1p1/2p1P3/1pQ1NP2/1P1PK1P1/7R/r7 w - - 5 38
8/1B1bk3/r2n2R1/1p4Pp/pBpN3P/6K1/1P6/3r4 w - - 3 52
8/4krR1/1p1p4/2pRpP1p/r1P1P2P/5K2/8/8 w - - 2 47
8/8/5b2/8/2k4p/7K/8/8 w - - 14 65
8/8/p1r1kp2/4P3/R1PK1pP1/8/2P5/8 w - - 0 35
8/1Pk5/8/K4p2/P7/8/5rB1/8 w - - 3 75
8/5k2/4pbp1/8/7p/3N3P/r1B2PP1/3K4 w - - 0 45
8/8/5k2/4p2B/1r5p/4KP1P/8/8 w - - 26 85
8/6R1/8/3k4/1p6/6p1/6P1/6K1 w - - 2 49
8/2p3rk/p1p2r1p/2Pb1q2/3RpB1Q/1P4P1/P4P2/4RK2 w - - 7 43
8/3rq1k1/p1R2rp1/1p3nQp/1P1pB3/P4P1P/6P1/3R2K1 w - - 4 39
8/p4p2/1p2k2p/4P3/3p1P2/3R2P1/7P/2r3K1 w - - 0 36
8/8/1Pkp2q1/5p2/3Bn1p1/Q3P3/4KPB1/1r6 w - - 1 48
8/8/5k2/1P6/2P5/P2R4/1r3p2/5K2 w - - 0 61
8/2Q1np2/3ppkp1/8/3r4/3B4/PPP4q/1K1R4 w - - 0 37
8/8/rP6/p2kp2p/3p2pb/1P1R4/5PP1/4R1K1 w - - 1 46
8/1Q4pk/7p/5p2/2P1p1qP/4R1P1/6K1/3r1B2 w - - 0 60
8/3k1rp1/7p/1P5P/p4PK1/P1n1B3/8/4R3 w - - 6 45
8/p1n2k2/1p4p1/1Pp2p1p/3b1P1P/N4KP1/1P2R3/8 w - - 0 39
8/6Rp/2p5/p1kn3r/Pp6/1P6/2P3P1/4R1K1 w - - 1 37
8/1prkp2p/3p1np1/3P4/rBp5/P2P1P2/4K2P/R1R5 w - - 0 26
8/1p1r1pk1/2p3pp/2nNn3/4P1P1/r1P4P/P1R3B1/1R4K1 w - - 0 31
8/1p3pkp/2b4p/p3b3/7P/6P1/PP1RBP2/5K2 w - - 0 33
8/p2r1k1p/6p1/3P4/R3P3/5P2/P4P2/6K1 w - - 1 35
8/3kn3/1r2p3/1pR5/1P1P1P2/3K4/8/4B3 w - - 7 71
8/p2r4/5k2/R4p1p/PpB1b1p1/1P6/5PPP/5K2 w - - 7 34
8/1p1r3k/pR1P2p1/5pq1/P3r3/2B2Q1P/6B1/7K w - - 3 40
8/7k/3n3p/2NPN2p/8/8/3r2P1/7K w - - 1 40
8/5p2/1p2p1k1/2n2np1/1pBB4/5PPP/PP6/6K1 w - - 1 42
8/1p1rk2p/pQ1p2p1/2n5/P2R3P/2P2nP1/2K5/8 w - - 1 38
8/3k4/1p6/1PpP4/P1B2K2/2b5/8/8 w - - 16 62
8/4k3/4pbp1/8/2R5/8/1r2KPPP/8 w - - 4 39
8/5pp1/B2k3p/b7/8/4P1P1/4PK1P/8 w - - 0 36
8/7p/B3nk2/4n3/8/p3B2P/KbN5/8 w - - 24 79
8/1pp3p1/1b1p1k1p/3P1p1P/1P3N2/p1PP1P2/P4P2/6K1 w - - 3 28
8/6pk/pB1Q1bbp/8/2P1p2P/2n2PP1/1q1N4/5BK1 w - - 0 38
8/3k4/1p5P/3p2N1/PP1n3r/1P6/3Kp3/4R3 w - - 1 59
8/5pk1/P3p1p1/2p1P3/1p5P/1P4PK/4Q3/6q1 w - - 11 58
8/p5kp/B5p1/4n3/1P1pP3/P1r4P/5PP1/3R2K1 w - - 0 27
8/5pk1/6p1/3p3p/p1p2P1P/P1P1Q1P1/2q2K2/8 w - - 16 58
8/R1p5/4k1p1/P2n2B1/5P2/6PK/r6P/8 w - - 9 39
8/8/8/3k4/p7/3KP1NP/6P1/b7 w - - 1 57
8/p4ppp/1p1kp3/n1rp4/1R3P2/P1PR2P1/6KP/8 w - - 1 32
8/6R1/2p2p1p/p1P5/3k4/P3r2P/1P4P1/6K1 w - - 0 35
8/r4pkp/1p2r3/4b1p1/bP1pP3/P2N2PP/1P1N4/2RR2K1 w - - 0 27
8/P5pk/6q1/1Q6/2P5/8/1KP2p2/8 w - - 0 48
8/1p6/p5pp/2k5/4RN2/5Pr1/8/2K5 w - - 7 51
8/pp1P4/1b3kp1/5p1p/1P3K2/PB4P1/7P/8 w - - 2 61
8/1pp3pp/p1p1k3/6r1/2P5/4P1KP/PP6/3R4 w - - 21 40
8/5p2/1b2pkp1/1P6/p5P1/r7/P1R1BPK1/8 w - - 2 38
8/2b2p2/4p1pp/1p1rP3/p1pBKP1k/P1P4P/1P3P2/7R w - - 14 54
8/8/1p4k1/1P1R1p2/3K2pP/5rP1/8/8 w - - 16 66
8/2p3k1/bp1n4/p2P1p2/P3pPp1/1P4P1/4PK2/3N1B2 w - - 4 41
8/2r2rbk/8/5RBp/7P/1R3K2/8/8 w - - 1 85
8/1p6/p7/P3Q1K1/8/1r6/1r4k1/8 w - - 11 66
8/R6p/2p1k1p1/2rnp3/8/2P2K2/P1P4P/4B3 w - - 2 40
8/Bp1n1kp1/2p4p/5p2/6r1/1P3K2/1PP3PP/4R3 w - - 4 26
8/p3brpk/1n1pN2p/2pPpr2/2P1R3/2R2N1P/P4PP1/6K1 w - - 2 33
8/r5k1/2R3p1/8/5PPK/8/8/8 w - - 5 56
8/3b3p/6pP/1pp5/p1k2P2/P1P1B1P1/1K6/8 w - - 2 45
8/2q1p1k1/3p1pp1/1pr4p/1Rb1PP1P/p1P1Q1P1/P7/K1R5 w - - 28 86
8/6p1/3R1p1p/1p2q2k/p6P/2P3P1/PP3R1K/8 w - - 2 42
8/6p1/4k2p/R3N2P/3n1PP1/8/2r3K1/8 w - - 1 46
8/8/8/2R4P/8/5P1K/4nkP1/7r w - - 1 48
8/2Bn1k2/p1b1rPp1/3Np3/2pbP3/P4RNr/1PPR4/2K5 w - - 11 38
8/1R6/2k2p2/4p1p1/4K1Pp/r4P1P/8/8 w - - 3 85
8/pp2rkr1/4b3/5q2/1P5Q/8/PP3PPP/R3R1K1 w - - 1 27
8/1R3pp1/1B1kp1p1/3p4/3Pn3/r2KPP2/6R1/8 w - - 0 25
8/3r2p1/5pk1/8/R3R2P/5PK1/5P2/3r4 w - - 24 53
